,id,category,list_type,beds,baths,sq_ft_price,price_KES,district,neighborhood,street,latitude,longitude,clean_grab
2939,3430660,Flat & Apartment,For Sale, 2, 3,0,16500000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
2940,3432749,Flat & Apartment,For Sale, 2, 3,0,10600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2941,3430667,Flat & Apartment,For Sale, 2, 3,0,16500000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
2942,3432321,Flat & Apartment,For Sale, 3, 2,7146,10000000,Dagoretti North,Kilimani,Argwings Kodhek,-1.2928289,36.7899874,OK
2943,3430654,Flat & Apartment,For Sale, 2, 3,0,16500000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2944,3430584,Flat & Apartment,For Sale, 2, 3,0,16500000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
2945,3430535,Flat & Apartment,For Sale, 2, 3,0,16500000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2946,3432373,Flat & Apartment,For Sale, 3, 3,8723,20000000,Dagoretti North,Lavington,Argwings Kodhek,-1.2924942,36.7884358,OK
2947,3432733,Flat & Apartment,For Sale, 2, 2,0,10000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2948,3432810,Flat & Apartment,For Sale, 4, 5,10930,20000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2949,3432604,Flat & Apartment,For Sale, 3, 3,0,20000000,Starehe,Ngara,0,-1.2781236,36.8304167,OK
2950,3430662,Flat & Apartment,For Sale, 2, 3,0,16000000,Westlands,Westlands Area,Ojijo Close,-1.2698581,36.8109856,OK
2951,3430541,Flat & Apartment,For Sale, 2, 3,0,16000000,Westlands,Westlands Area,Ojijo Close,-1.2698581,36.8109856,OK
2952,3430657,Flat & Apartment,For Sale, 2, 3,0,16000000,Westlands,Westlands Area,Ojijo Close,-1.2698581,36.8109856,OK
2953,3432603,Flat & Apartment,For Sale, 3, 3,0,220000000,Westlands,Parklands,City Park Drive,-1.2569561,36.826797,OK
2954,3433303,Studio,For Sale, 1, 1,9290,2500000,Langata,Nairobi West,0,-1.309642,36.8185651,OK
2955,3430586,Flat & Apartment,For Sale, 2, 3,0,16000000,Westlands,Westlands Area,Ojijo Close,-1.2698581,36.8109856,OK
2956,3430624,Flat & Apartment,For Sale, 4, 5,9020,20000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2957,3430725,Flat & Apartment,For Sale, 4,0,0,17000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2958,3419616,Flat & Apartment,For Sale, 3,0,9677,12500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2959,3430338,Flat & Apartment,For Sale, 2, 2,9677,12500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2960,3429069,Flat & Apartment,For Sale, 3,0,0,15500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2961,3428837,Flat & Apartment,For Sale, 2,0,0,11000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2962,3426580,Flat & Apartment,For Sale, 2, 1,0,11500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2963,3426493,Flat & Apartment,For Sale, 2, 2,0,15740000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2964,3426719,Flat & Apartment,For Sale, 3, 3,7742,12500000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2965,3426586,Flat & Apartment,For Sale, 3, 3,0,25000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2966,3426278,Flat & Apartment,For Sale, 2, 2,7897,8500000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2967,3431766,Flat & Apartment,For Sale, 2, 2,8602,10000000,Ngong Road,Near Adams Arcade,Ngong Road,-1.3013314,36.781156,OK
2968,3431034,Flat & Apartment,For Sale, 3, 3,11739,27000000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
2969,3426571,Flat & Apartment,For Sale, 2, 2,0,23500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2970,3421179,Flat & Apartment,For Sale, 3, 2,10153,15300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2971,3424937,Flat & Apartment,For Sale, 3, 4,6757,12000000,Dagoretti North,Kilimani,Near Yaya Center,-1.2928832,36.7880683,OK
2972,3426754,Flat & Apartment,For Sale, 2, 2,0,21000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2973,3424933,Flat & Apartment,For Sale, 3, 4,6757,12000000,Dagoretti North,Kilimani,Jabavu Lane,-1.2937339,36.7972312,OK
2974,3426550,Flat & Apartment,For Sale, 4, 4,0,28000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2975,3420965,Flat & Apartment,For Sale, 3, 4,9290,16500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2976,3415598,Flat & Apartment,For Sale, 2, 2,7179,9500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2977,3426581,Flat & Apartment,For Sale, 3, 3,0,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2978,3429003,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
2979,3431453,Flat & Apartment,For Sale, 4, 4,0,35000000,Westlands,Kitisuru,General Mathenge,-1.2539757,36.7996946,OK
2980,3425810,Flat & Apartment,For Sale, 3,0,0,27000000,Dagoretti North,Kileleshwa,Kangundo Road,-1.2795133,36.7920129,OK
2981,3426287,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2982,3421189,Flat & Apartment,For Sale, 2, 2,7884,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2983,3421187,Flat & Apartment,For Sale, 2, 2,10882,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2984,3426284,Flat & Apartment,For Sale, 4, 3,8295,12500000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2985,3420956,Flat & Apartment,For Sale, 2, 2,10882,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2986,3424738,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2987,3428594,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
2988,3420938,Flat & Apartment,For Sale, 3, 2,0,15300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2989,3420971,Flat & Apartment,For Sale, 2, 2,7884,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2990,3420943,Flat & Apartment,For Sale, 3, 2,10153,15300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2991,3421190,Flat & Apartment,For Sale, 3, 4,9291,16500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2992,3420985,Flat & Apartment,For Sale, 3, 2,10153,15300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2993,3420981,Flat & Apartment,For Sale, 3, 2,10153,15300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2994,3421009,Flat & Apartment,For Sale, 3, 4,9290,16500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2995,3421188,Flat & Apartment,For Sale, 4, 5,8610,21500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2996,3433663,Studio,For Sale, 1, 1,0,2000000,Dagoretti North,Naivasha Road,0,-1.2809462,36.7366141,OK
2997,3420627,Flat & Apartment,For Sale, 4, 5,7035,15900000,Dagoretti North,Kilimani,Riara Road,-1.2979887,36.7648938,OK
2998,3430286,Flat & Apartment,For Sale, 4, 2,7355,19000000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
2999,3419798,Flat & Apartment,For Sale, 3, 5,7632,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3000,3421181,Flat & Apartment,For Sale, 3, 5,7632,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3001,3420945,Flat & Apartment,For Sale, 3, 5,7632,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3002,3420957,Flat & Apartment,For Sale, 4, 5,8610,21500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3003,3421005,Flat & Apartment,For Sale, 2, 2,10882,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3004,3421008,Flat & Apartment,For Sale, 2, 2,7884,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3005,3420997,Flat & Apartment,For Sale, 2, 2,0,8300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3006,3426082,Flat & Apartment,For Sale, 5, 5,0,47000000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
3007,3419802,Flat & Apartment,For Sale, 3, 5,7000,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3008,3420982,Flat & Apartment,For Sale, 2, 2,0,8300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3009,3421182,Flat & Apartment,For Sale, 4, 6,8200,20500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3010,3421007,Flat & Apartment,For Sale, 4, 5,8609,21500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3011,3420947,Flat & Apartment,For Sale, 4, 6,8200,20500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3012,3420093,Flat & Apartment,For Sale, 2, 2,4645,12000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3013,3420989,Flat & Apartment,For Sale, 3, 5,7632,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3014,3418433,Flat & Apartment,For Sale, 4, 5,8153,21500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
3015,3421041,Flat & Apartment,For Sale, 3, 5,0,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3016,3420990,Flat & Apartment,For Sale, 4, 6,8200,20500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3017,3418186,Flat & Apartment,For Sale, 4, 4,9244,19900000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
3018,3420986,Flat & Apartment,For Sale, 1, 2,0,6300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3019,3420960,Flat & Apartment,For Sale, 2, 3,0,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3020,3421000,Flat & Apartment,For Sale, 1, 2,0,6300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3021,3420970,Flat & Apartment,For Sale, 1, 2,0,6300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3022,3421040,Flat & Apartment,For Sale, 4, 5,8031,21500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3023,3426570,Flat & Apartment,For Sale, 4, 4,0,60000000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
3024,3420975,Flat & Apartment,For Sale, 2, 3,0,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3025,3420992,Flat & Apartment,For Sale, 2, 3,0,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3026,3420969,Flat & Apartment,For Sale, 2, 1,0,6600000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3027,3420984,Flat & Apartment,For Sale, 2, 1,0,6600000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3028,3420998,Flat & Apartment,For Sale, 2, 1,0,6600000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3029,3432503,Studio,For Sale, 1, 2,0,2000000,Dagoretti North,Naivasha Road,0,-1.2809462,36.7366141,OK
3030,3420000,Flat & Apartment,For Sale, 3, 3,0,25000000,Westlands,Parklands,Off Parklands,-1.2675001,36.812022,OK
3031,3419571,Flat & Apartment,For Sale, 3, 3,10588,18000000,Dagoretti North,Kilimani,Chania Avenue,-1.295101,36.7875844,OK
3032,3421031,Flat & Apartment,For Sale, 4, 6,8409,21000000,Dagoretti North,Valley Arcade,0,-1.2907232,36.7691572,OK
3033,3415074,Flat & Apartment,For Sale, 2,0,0,7500000,Dagoretti North,Kileleshwa,Othaya Rd,-1.2851702,36.7755355,OK
3034,3417254,Flat & Apartment,For Sale, 2, 2,10342,11800000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3035,43037,Flat & Apartment,For Sale, 3, 3,10378,14000000,Dagoretti North,Kilimani,Off Kindaruma Road,-1.2977955,36.791215,OK
3036,3428574,Flat & Apartment,For Sale, 2,0,0,10500000,Kiambu Road,0,0,-1.2123808,36.8338316,OK
3037,3417786,Flat & Apartment,For Sale, 2, 1,0,24000000,Westlands,Parklands,Mkungu Close,-1.2620916,36.8039704,OK
3038,3423677,Flat & Apartment,For Sale, 3, 2,0,9500000,Dagoretti South,Riruta,Precious Gardens Estate Riruta,-1.2805228,36.7400619,OK
3039,3426730,Flat & Apartment,For Sale, 2, 2,0,6200000,Westlands,Waiyaki Way,0,-1.2685652,36.8057413,OK
3040,3417748,Flat & Apartment,For Sale, 3, 4,9000,18000000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
3041,3422534,Flat & Apartment,For Sale, 3, 4,0,30000000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
3042,3415600,Flat & Apartment,For Sale, 3, 4,8759,12700000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3043,3421769,Flat & Apartment,For Sale, 3, 3,8446,12000000,Ngong Road,Hekima Road,0,-1.3002169,36.77594819999999,OK
3044,3423572,Flat & Apartment,For Sale, 3, 3,0,9500000,Roysambu,Kahawa West,Richland Pointe Apartments,-1.1792744,36.890566,OK
3045,3423835,Flat & Apartment,For Sale, 3, 3,7061,9500000,Roysambu,Kahawa West,0,-1.1858857,36.9069054,OK
3046,3419999,Flat & Apartment,For Sale, 4, 3,0,20000000,Westlands,Parklands,Ita Road - 1St Parklands,-1.2660098,36.821373,OK
3047,3421638,Flat & Apartment,For Sale, 3, 2,0,30000000,Westlands,Parklands,Mpaka Road,-1.2597021,36.8089298,OK
3048,3427946,Flat & Apartment,For Sale, 3, 2,8201,12800000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3049,3406330,Flat & Apartment,For Sale, 4, 5,11364,50000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3050,3426281,Studio,For Sale, 1, 1,8129,3500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
3051,3417810,Flat & Apartment,For Sale, 2, 2,10882,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3052,3415599,Flat & Apartment,For Sale, 2, 3,8650,11000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3053,3415769,Flat & Apartment,For Sale, 3, 4,8759,12700000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3054,3417248,Flat & Apartment,For Sale, 3, 2,9585,13000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3055,3418160,Flat & Apartment,For Sale, 3, 4,8337,17500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
3056,3405289,Flat & Apartment,For Sale, 3, 4,17046,40000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3057,3419797,Flat & Apartment,For Sale, 4, 6,8200,20500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3058,3431560,Flat & Apartment,For Sale, 2, 2,7521,8500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3059,3423936,Flat & Apartment,For Sale, 2, 2,7897,8500000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
3060,40393,Flat & Apartment,For Sale, 3, 3,2956,10500000,Dagoretti South,Uthiru/Ruthimitu,Onyx Place Apartments,-1.2634547,36.7159616,OK
3061,3387984,Flat & Apartment,For Sale, 4,0,0,245000000,Westlands,Westlands Area,Fox Close,-1.2649764,36.7853332,OK
3062,3426283,Flat & Apartment,For Sale, 3, 4,8337,17500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
3063,3379442,Flat & Apartment,For Sale, 2, 3,10334,13000000,Dagoretti North,Kilimani,Off Kindaruma Road,-1.2977955,36.791215,OK
3064,3410780,Flat & Apartment,For Sale, 4, 6,8610,21000000,Dagoretti North,Valley Arcade,0,-1.2907232,36.7691572,OK
3065,3418152,Flat & Apartment,For Sale, 3, 4,9290,18500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
3066,3410779,Flat & Apartment,For Sale, 3, 5,8295,17000000,Dagoretti North,Valley Arcade,0,-1.2907232,36.7691572,OK
3067,3410390,Flat & Apartment,For Sale, 3, 4,0,36000000,Dagoretti North,Lavington,Hatheru Road,-1.2915787,36.7573186,OK
3068,3415770,Flat & Apartment,For Sale, 2, 3,8650,11000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3069,3410510,Flat & Apartment,For Sale, 3, 3,9167,22000000,Dagoretti North,Riara Road,0,-1.2960444,36.7567319,OK
3070,43979,Flat & Apartment,For Sale, 3, 3,8139,9500000,Dagoretti South,Riruta,Precious Gardens Estate Riruta,-1.2805228,36.7400619,OK
3071,3415764,Flat & Apartment,For Sale, 2, 2,7618,8200000,Dagoretti North,Kilimani,Denis Pritt,-1.2855426,36.7881148,OK
3072,3421423,Flat & Apartment,For Sale, 3, 3,9290,12000000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
3073,3418159,Flat & Apartment,For Sale, 3, 4,8337,17500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
3074,3413547,Flat & Apartment,For Sale, 2, 2,9434,13000000,Westlands,Westlands Area,Ojijo Road,-1.2684936,36.8113035,OK
3075,3395293,Flat & Apartment,For Sale, 3, 4,7526,12800000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3076,3402625,Flat & Apartment,For Sale, 3,0,0,26000000,Westlands,Brookside,0,-1.2561635,36.79194040000001,OK
3077,3407729,Flat & Apartment,For Sale, 3, 4,123109,30525000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3078,3394675,Flat & Apartment,For Sale, 4, 6,8409,21000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3079,3402991,Flat & Apartment,For Sale, 2, 3,0,23000000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
3080,3396739,Flat & Apartment,For Sale, 3, 3,9713,23000000,Westlands,Westlands Area,Rhapta Road,-1.26555,36.7988058,OK
3081,3411001,Flat & Apartment,For Sale, 3, 5,9203,21000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3082,3399058,Flat & Apartment,For Sale, 3, 3,8970,13000000,Dagoretti North,Valley Arcade,Valley Arcade,-1.2907232,36.7691572,OK
3083,3403083,Flat & Apartment,For Sale, 3, 3,0,12000000,Langata,South B,Mkoma Road,-1.3105108,36.8345361,OK
3084,3407929,Flat & Apartment,For Sale, 3, 3,9821,18500000,Westlands,Parklands,Nairobi,-1.2675001,36.812022,OK
3085,3394666,Flat & Apartment,For Sale, 3, 3,8862,15000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3086,3411364,Flat & Apartment,For Sale, 3, 3,8516,11000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3087,3383778,Flat & Apartment,For Sale, 2,0,0,16900000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
3088,3408449,Flat & Apartment,For Sale, 2, 3,13068,11500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3089,43036,Flat & Apartment,For Sale, 2, 2,10435,12000000,Dagoretti North,Kilimani,Off Kindaruma Road,-1.2977955,36.791215,OK
3090,3394664,Flat & Apartment,For Sale, 3, 5,8058,18000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3091,3406126,Flat & Apartment,For Sale, 3, 5,7851,18000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3092,3399158,Flat & Apartment,For Sale, 3, 3,0,22500000,Westlands,Brookside,Brookside Drive,-1.2566342,36.7908991,OK
3093,3402315,Flat & Apartment,For Sale, 4, 5,9441,25000000,Dagoretti North,Kileleshwa,Kileleshwa,-1.2873818,36.7786907,OK
3094,3412166,Flat & Apartment,For Sale, 4, 6,8153,21500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3095,3402805,Flat & Apartment,For Sale, 3, 5,9259,14950000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3096,3410676,Flat & Apartment,For Sale, 3, 2,8626,13000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3097,3401700,Flat & Apartment,For Sale, 3,0,7631,11000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3098,3410664,Flat & Apartment,For Sale, 3, 2,8527,11000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3099,3406299,Flat & Apartment,For Sale, 3, 4,9545,21000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3100,3399761,Flat & Apartment,For Sale, 4, 2,0,23000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3101,3410653,Flat & Apartment,For Sale, 1, 2,8353,3600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3102,3410696,Flat & Apartment,For Sale, 2, 3,11281,17000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3103,3405989,Flat & Apartment,For Sale, 2, 2,11080,13000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3104,3410275,Flat & Apartment,For Sale, 3, 3,0,12000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3105,3397408,Flat & Apartment,For Sale, 3,0,7686,11000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3106,3404795,Flat & Apartment,For Sale, 4, 6,8409,21000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3107,3411719,Flat & Apartment,For Sale, 3, 2,10098,12500000,Dagoretti North,Lavington,Korosho,-1.2930529,36.7706575,OK
3108,3401701,Flat & Apartment,For Sale, 4, 6,8409,21000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3109,3410641,Flat & Apartment,For Sale, 3, 3,8524,17900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3110,3410600,Flat & Apartment,For Sale, 1, 1,8361,3600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3111,3406125,Flat & Apartment,For Sale, 3, 2,7492,13000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3112,3394540,Flat & Apartment,For Sale, 3, 2,0,23000000,Dagoretti North,Kilimani,Kilimani,-1.29427,36.79937,OK
3113,3402804,Flat & Apartment,For Sale, 2, 3,9326,12950000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3114,37254,Flat & Apartment,For Sale, 3, 3,0,10950000,Westlands,Loresho,Bridgeview Park Apartments,-1.2582074,36.7224933,OK
3115,3408828,Flat & Apartment,For Sale, 3, 4,9291,16500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3116,3409867,Flat & Apartment,For Sale, 3, 4,8175,13200000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3117,3403185,Flat & Apartment,For Sale, 2, 2,8023,10000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3118,40297,Flat & Apartment,For Sale, 2, 2,0,10150000,Westlands,Loresho,Bridgeview Park Apartments,-1.2582074,36.7224933,OK
3119,3411362,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3120,3406128,Flat & Apartment,For Sale, 2, 2,8023,10300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3121,3402654,Flat & Apartment,For Sale, 4, 5,7897,16500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3122,3407241,Flat & Apartment,For Sale, 2,0,0,16000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3123,3398265,Flat & Apartment,For Sale, 3, 2,0,10000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3124,3408493,Flat & Apartment,For Sale, 2, 3,6970,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
3125,3408806,Flat & Apartment,For Sale, 1, 2,8355,6300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3126,3409857,Flat & Apartment,For Sale, 3,0,10082,14000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3127,3401544,Flat & Apartment,For Sale, 3,0,8058,18000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3128,3376895,Flat & Apartment,For Sale, 3, 3,0,9500000,Roysambu,Kahawa West,Richland Pointe Apartments,-1.1792744,36.890566,OK
3129,40296,Flat & Apartment,For Sale, 3, 4,0,9000000,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,-1.2675951,36.7259696,OK
3130,44033,Flat & Apartment,For Sale, 3, 3,5852,9500000,Dagoretti South,Uthiru/Ruthimitu,Onyx Place Apartments,-1.2634547,36.7159616,OK
3131,40292,Flat & Apartment,For Sale, 3, 3,0,8500000,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,-1.2675951,36.7259696,OK
3132,3386934,Flat & Apartment,For Sale, 2,0,0,14000000,Dagoretti North,Kilimani,Dennis Prit,-1.2855426,36.7881148,OK
3133,3376894,Flat & Apartment,For Sale, 2, 2,0,8500000,Roysambu,Kahawa West,Richland Pointe Apartments,-1.1792744,36.890566,OK
3134,3410995,Flat & Apartment,For Sale, 2, 2,6808,9000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
3135,3408805,Flat & Apartment,For Sale, 2, 1,7664,6600000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3136,40290,Flat & Apartment,For Sale, 2, 2,0,7500000,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,-1.2675951,36.7259696,OK
3137,3408829,Flat & Apartment,For Sale, 2, 2,7884,9500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3138,3408804,Flat & Apartment,For Sale, 2, 2,7714,8300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3139,3388099,Flat & Apartment,For Sale, 2, 2,0,12500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3140,43971,Flat & Apartment,For Sale, 3, 2,0,9500000,Ngong Road,Denali Apartments,0,-1.2995568,36.7483607,OK
3141,3410637,Flat & Apartment,For Sale, 2, 2,7179,8500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3142,3408803,Flat & Apartment,For Sale, 3, 2,798,10300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
3143,3383004,Flat & Apartment,For Sale, 3, 2,8886,11000000,Dagoretti North,Valley Arcade,Lavington,-1.2907232,36.7691572,OK
3144,3403406,Flat & Apartment,For Sale, 4, 4,6007,15000000,Thika Road,Morningside Park Apartment,0,-1.2215282,36.8795252,OK
3145,3403112,Flat & Apartment,For Sale, 2, 2,0,8500000,Langata,South B,Mkoma Road,-1.3105108,36.8345361,OK
3146,3410684,Flat & Apartment,For Sale, 1, 2,14881,12500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
